batch_size,lrate,neurons,objective,elapsed_sec
4,0.465989700407936,199,-1.57314746379852,9869.0809981823
2,0.855759285125541,132,-1.57363030314446,10866.480148077
2,0.952591106393815,198,-1.57992326021194,18722.6670641899
5,0.957695801252794,105,-1.58048942685127,4476.59837937355
10,0.982028594969937,142,-1.58695727586746,19516.091104269
5,0.919236885246072,105,-1.59915262460709,4451.82163214684
10,0.991382882184923,142,-1.59978640079498,17057.9832417965
7,0.679756795635367,199,-1.60487985610962,6727.91848564148
10,0.970335458846304,123,-1.60584497451782,19365.9302456379
6,0.747503058501495,198,-1.61016865968704,15563.5029184818
6,0.755515891085023,200,-1.62877447605133,17956.0429692268
7,0.754060577804946,198,-1.63562151789665,14412.3469593525
10,0.682998791216783,143,-1.64938229322433,2665.08681321144
10,0.975131977713378,104,-1.66274720430374,20282.1005806923
6,0.777263327961435,200,-1.68438318967819,17169.5470604897
1,0.941384206381058,111,-1.69410125613213,21221.1343958378
8,0.846249348714554,198,-1.70841763019562,17053.3405120373
8,0.997271542004667,155,-1.72235581874847,18362.545634985
8,0.999882600603349,130,-1.73193893432617,17524.6719002724
10,0.974878816369233,127,-1.74058610200882,19916.4086015224
7,0.966671523386536,187,-1.75163572430611,19401.0714535713
9,0.994117852891194,117,-1.76301071047783,16758.0082879066
9,0.69530786025089,200,-1.76301358938217,11574.4609324932
10,0.756419684613702,195,-1.77059459686279,9844.11230897904
10,0.963063102729888,127,-1.77443039417267,18737.362610817
